1.387330537686860881e-07,5.398364932183689376e-07,1.253476742091298409e-04,4.491193145328307744e-07,7.557705850589585919e-05,3.397891971851684426e-07,1.945265223761727481e-05,1.931948464266282302e-05,1.563183602180767651e-05,1.969200659393323483e-05,2.781633988518065489e-05,1.791388267534484624e-05,5.296895888730675402e-05,1.537685548429037813e-05,4.843736639832741525e-02,1.023912750210975026e-02
1.630801132303337105e-07,5.894768822555046567e-07,1.413697743065831739e-04,5.084334906770422373e-07,8.858368270271504107e-05,3.934247527659586240e-07,2.014377514639783401e-05,1.607818789235622244e-05,2.262038357352605733e-05,1.797409891070911233e-05,2.487865619385624881e-05,1.636909439240971629e-05,5.985879840725293088e-05,2.263035353743584981e-05,3.094363378823204377e-02,4.657737868393081737e-03
1.366308742324335374e-07,5.373028944998411730e-07,1.788163320432522045e-04,1.177868933347883253e-06,9.884868947872282614e-05,7.560557193041734922e-07,1.289455664588163798e-05,1.163634640783263018e-05,1.267536801320469284e-05,1.208929772471382879e-05,2.411675342117407245e-05,1.398200031955283651e-05,4.751735445273465926e-05,1.250488317816875531e-05,4.664500803064755563e-02,1.015335122065856577e-02
1.556204727622965436e-07,6.157610227101940907e-07,1.418333359629517763e-04,5.182880864041773974e-07,8.537957921254405380e-05,3.952072079569935299e-07,1.537924334783947813e-05,1.358743157257731425e-05,1.519077833092158652e-05,1.457740572503141464e-05,2.829720827727806752e-05,1.595524534178981776e-05,5.374101856293294867e-05,1.513781162065851089e-05,5.341548162686902967e-02,1.168404086422263587e-02
1.546576220402110755e-07,5.850291866088494036e-07,1.389119291559572512e-04,5.068644390724063179e-07,8.435910667346686344e-05,3.861099266797809489e-07,1.498243085059138634e-05,1.350859705104179867e-05,1.459755720581733373e-05,1.396859193492858119e-05,2.524638040552708084e-05,1.494895623929752933e-05,5.413682710757343534e-05,1.446250892940317213e-05,1.217465445077045294e-01,8.183981514198935062e-03
1.440657572563907650e-07,5.631308193706342417e-07,1.557251346562280123e-04,5.610497049100705119e-07,1.656613817763336895e-04,4.754923615896166895e-07,1.372424424074420760e-05,1.236813638958512271e-05,1.371129721714508900e-05,1.273070936525768597e-05,2.548243537010851968e-05,1.511361709569149429e-05,5.466997350542940755e-05,1.352494503893084346e-05,4.885613737667718337e-02,1.095429888478262684e-02
1.601128886205063103e-07,6.129689454803696429e-07,1.421905686453982579e-04,5.087815813377183870e-07,9.021079646443206409e-05,3.956792583613982158e-07,2.002008015311939297e-05,1.599576599101985890e-05,2.221062441614567024e-05,1.800500911705405375e-05,2.475167948623209892e-05,1.611086641551947178e-05,6.022629879894148366e-05,2.222223775851241384e-05,3.110552389586224847e-02,4.679370848574911264e-03
1.405414503694485396e-07,5.479140783905279387e-07,1.868620923583461373e-04,1.449259877682611013e-06,1.022587392234395909e-04,6.386414098167277850e-07,1.633583046448848635e-05,1.346651974514103913e-05,1.774982516155177079e-05,1.468362603315264317e-05,2.165363338759454404e-05,1.425990681229142527e-05,5.213201774853923933e-05,1.745342121395705853e-05,2.756803511674589882e-02,4.168808839866604624e-03
1.421955116646190398e-07,5.399702183021115395e-07,1.867868147017939936e-04,1.397306879203598151e-06,1.032057977051851089e-04,6.376601980954928904e-07,1.638719962158210623e-05,1.348959906500039120e-05,1.794354176130246657e-05,1.466710978543632865e-05,2.163395476083824169e-05,1.439517426052241779e-05,5.248561074087447579e-05,1.763954803157089397e-05,2.744133091405978608e-02,4.153238690364926752e-03
1.553894307976790778e-07,5.902297377847099148e-07,1.362200844237296108e-04,4.889295093558152381e-07,8.580401859869480285e-05,3.765605558350040006e-07,2.096707258869007144e-05,1.611770257007971477e-05,2.586678184996583181e-05,1.802011029880694662e-05,2.454431112133011224e-05,1.672413550057824750e-05,5.713997357517953675e-05,2.527720911305105864e-05,3.010936381765461425e-02,4.542948062688646586e-03
1.601609004685923727e-07,6.126077497150011752e-07,1.422387046524046389e-04,5.087989575757673950e-07,9.035781370148682158e-05,3.957135762097900924e-07,2.002190553113533591e-05,1.598027087420610443e-05,2.221385021461825789e-05,1.802529505550748664e-05,2.479219594481031671e-05,1.611114690177065724e-05,5.981478100820363268e-05,2.223419283346410568e-05,3.113294213661366161e-02,4.686831102520198737e-03
1.514911053217918667e-07,5.653993535221705096e-07,1.334201807201204886e-04,4.867707901892321012e-07,8.108664000943531676e-05,3.703615744207233109e-07,2.296975381971954957e-05,2.346144383916567102e-05,1.687693656479581224e-05,2.457594708347383812e-05,2.556314052479926466e-05,1.906128449626252221e-05,6.229785990796547508e-05,1.663938157473840071e-05,2.985672918825704389e-02,4.477325389253961410e-03
1.417850874980087531e-07,5.397013528483740415e-07,1.804650786877117429e-04,1.168386121223600664e-06,1.074722498195529875e-04,7.640095236872770677e-07,1.637914369611395782e-05,1.347969042036964630e-05,1.793147312535721242e-05,1.466527916457916156e-05,2.163839950231572168e-05,1.436873589114761331e-05,5.255205047421818306e-05,1.762730083085485490e-05,2.741773988719391209e-02,4.150775456836054873e-03
1.396503510705396193e-07,5.083049308676770016e-07,1.208756212524752962e-04,4.221690278596741649e-07,7.547791275089023267e-05,3.214539090627000276e-07,2.850821836146903186e-05,2.488870006973057563e-05,2.437742143896800344e-05,2.703599751082772025e-05,2.336476134060522648e-05,1.777276195710354752e-05,5.703606210095882296e-05,2.382473383274569969e-05,2.707233998429245739e-02,4.015726047187112568e-03
1.527489956631461925e-07,5.855386384536401649e-07,1.370020729931228313e-04,4.852362119960826773e-07,8.701146860714383598e-05,3.757787687362938962e-07,1.832343948618558668e-05,1.501512024187818563e-05,2.023651652139932545e-05,1.624265044515670455e-05,2.319893242019608411e-05,1.562100278049782535e-05,5.685443583276437036e-05,1.989190492264650715e-05,4.925270173377622324e-02,7.104230771153550311e-03
1.479398991971981548e-07,5.604860352646750600e-07,1.317744454087366158e-04,4.618072616399333861e-07,8.474649517996741535e-05,3.594412314903866674e-07,1.740101924777080842e-05,1.444936028041744834e-05,1.926846190149362201e-05,1.546747576363325877e-05,2.562951981068065246e-05,1.597580512928402526e-05,5.385005525967436027e-05,1.886661773749443620e-05,5.078935809321518530e-02,1.036044871948601370e-02
1.521762859916310539e-07,5.950820654924347589e-07,1.403587443964076200e-04,5.042358623532046312e-07,8.311385088576615841e-05,3.820902175950779101e-07,1.535116104855119973e-05,1.404172093358281391e-05,1.533098519483782371e-05,1.392167925812528293e-05,2.820978586004200568e-05,1.616080671898718253e-05,5.459784764989289603e-05,1.507750564777637251e-05,6.262595613390366245e-02,1.145603639667841685e-02
1.479398991971979960e-07,5.604860352646759071e-07,1.317744454087367242e-04,4.618072616399328038e-07,8.474649517996734758e-05,3.594412314903866674e-07,1.740101924777080842e-05,1.444936028041745681e-05,1.926846190149357119e-05,1.546747576363327232e-05,2.562951981068065923e-05,1.597580512928401509e-05,5.385005525967445514e-05,1.886661773749449041e-05,5.078935809321519917e-02,1.036044871948600329e-02
1.600441762925012060e-07,6.121851378025597135e-07,1.424925326438364033e-04,5.102640702648188272e-07,9.214080984398807567e-05,4.002242477120727727e-07,1.983700768835033274e-05,1.590641429124045670e-05,2.196992287408233593e-05,1.784140521229100900e-05,2.470228257000088758e-05,1.615725832633567587e-05,6.083172898146437294e-05,2.198303057080913499e-05,3.108592943328238045e-02,4.676906381849189193e-03
1.383154743124868426e-07,5.176029845740966450e-07,1.213497862742601304e-04,4.244680057446519206e-07,7.688941075393522073e-05,3.259172164831420432e-07,2.814003280166678668e-05,2.464146002300673458e-05,2.395675845845715785e-05,2.685017163122875916e-05,2.332412221109099782e-05,1.771321838721753836e-05,5.782993092181866061e-05,2.342025910585163173e-05,2.716477201143393388e-02,4.024125320872644351e-03
1.421955116649478739e-07,5.399702183033955356e-07,1.867868147021399896e-04,1.397306879187621627e-06,1.032057977052389802e-04,6.376601980839682660e-07,1.638719962161680070e-05,1.348959906503108768e-05,1.794354176133586338e-05,1.466710978546889199e-05,2.163395476088972097e-05,1.439517426055797624e-05,5.248561074100077856e-05,1.763954803160387404e-05,2.744133091412629538e-02,4.153238690374976005e-03
1.479398991971982607e-07,5.604860352646784482e-07,1.317744454087364260e-04,4.618072616399288862e-07,8.474649517996715785e-05,3.594412314903822205e-07,1.740101924777085924e-05,1.444936028041746019e-05,1.926846190149364573e-05,1.546747576363328248e-05,2.562951981068068634e-05,1.597580512928403542e-05,5.385005525967463810e-05,1.886661773749450397e-05,5.078935809321517836e-02,1.036044871948604493e-02
1.421955116649480856e-07,5.399702183033954297e-07,1.867868147021399896e-04,1.397306879187623956e-06,1.032057977052388311e-04,6.376601980839684777e-07,1.638719962161680070e-05,1.348959906503110801e-05,1.794354176133581256e-05,1.466710978546889029e-05,2.163395476088965998e-05,1.439517426055797793e-05,5.248561074100069047e-05,1.763954803160387404e-05,2.744133091412630579e-02,4.153238690374976005e-03
1.419404981733674403e-07,5.397915487730785489e-07,1.861854987645870387e-04,1.397304190944323685e-06,1.033431464356570061e-04,6.378673036310495422e-07,1.642604532744125137e-05,1.354253307461723275e-05,1.794728616152113128e-05,1.468682951952198720e-05,2.155871210898828525e-05,1.434458776775596170e-05,5.261323213995423121e-05,1.764513136387530797e-05,2.746980346956069338e-02,4.149434430054243540e-03
1.479398992170588540e-07,5.604860353384768290e-07,1.317744454029414196e-04,4.618072613845437940e-07,8.474649517147209501e-05,3.594412311749774324e-07,1.740101925000818496e-05,1.444936028238301031e-05,1.926846190378671300e-05,1.546747576564746584e-05,2.562951981414827659e-05,1.597580513156568807e-05,5.385005526653479860e-05,1.886661773974787927e-05,5.078935810012417951e-02,1.036044872087423831e-02
1.520294843206565510e-07,5.875360123231304349e-07,1.377965510476064507e-04,5.007135796276964665e-07,8.282794102591128579e-05,3.810071947072508395e-07,1.447116580766323928e-05,1.303612105564677937e-05,1.429293427037079883e-05,1.352686595627973665e-05,2.745883470063426810e-05,1.558891095638753312e-05,5.244337982782655913e-05,1.413010676875732498e-05,6.787702783076976498e-02,1.650778685627035322e-02
1.383228787553026090e-07,5.177275662636765683e-07,1.213497301085845857e-04,4.244660329301639313e-07,7.688093269872807488e-05,3.259149009384661553e-07,2.815155863066318024e-05,2.464069036101776685e-05,2.397281717626032106e-05,2.685536222360344349e-05,2.331216792034876821e-05,1.769522736901255310e-05,5.780178523002929829e-05,2.343560523717063475e-05,2.716343009232294672e-02,4.024111914918293391e-03
1.846871437554914304e-07,4.193568230257880049e-07,1.684168172085755849e-04,6.302112085620925638e-07,1.065778754902588004e-04,5.000799864942652355e-07,4.220522829677621814e-05,3.863573258930538633e-05,2.555257311426014291e-05,3.698338755151310640e-05,3.486223463093014908e-05,1.144437077925482907e-05,1.375179402304283638e-05,3.147087131187041391e-05,3.675554898019480626e-02,5.884137626329716177e-04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
